Date,rstar,g,z,output gap,,All results are output from the Stage 3 model.,,,,,,,,,Standard Errors,Date,y*,r*,g,,rrgap
1961-01-01,5.13463453962151,5.12249684010154,0.0121376995199754,-3.98587753872425,,Parameter Point Estimates,,,,,,,,,,,,,,,-3.31404687762151
1961-04-01,5.43037560913234,5.40732687716361,0.0230487319687283,-3.8390024367676,,a_1,a_2,a_3,b_1,b_2,sigma_1,sigma_2,sigma_4,a_1 + a_2,,,,,,,-3.55800943013234
1961-07-01,5.29877649636374,5.27424988483275,0.0245266115309931,-3.08126309267891,,1.49261869210469,-0.553898997488522,-0.0870679175096675,0.679557427810972,0.0678470327811356,0.338536392911925,0.789159323749503,0.563794976926314,0.938719694616168,,,,,,,-3.47109107336374
1961-10-01,5.16493664351319,5.14703530611308,0.0179013374001091,-2.28854507366248,,,,,,,,,,,,,,,,,-3.25144331851319
1962-01-01,4.93317952467805,4.91469308582428,0.0184864388537661,-1.35362733183865,,,,,,,,,,,,,,,,,-3.21746591567805
1962-04-01,4.40000633274204,4.39176087112228,0.00824546161975923,-0.612022872566286,,,,,,,,,,,,,,,,,-2.73874819674204
1962-07-01,4.24135898500187,4.23894428756506,0.00241469743681637,-0.157154949891265,,,,,,,,,,,,,,,,,-2.47450144800187
1962-10-01,3.81002077698636,3.82692715771164,-0.0169063807252721,0.0797159583472649,,,,,,,,,,,,,,,,,-1.98844261398636
1963-01-01,3.7820132242152,3.79264958222748,-0.0106363580122795,0.339246654151339,,,,,,,,,,,,,,,,,-1.9248590132152
1963-04-01,3.7574217840161,3.76429704996627,-0.00687526595016385,0.612053664529412,,,,,,,,,,,,,,,,,-1.8933974530161
1963-07-01,4.03516153205616,4.03407280077711,0.00108873127904913,1.02288498308974,,,,,,,,,,,,,,,,,-1.79453092805616
1963-10-01,3.83581790526433,3.82745000859564,0.00836789666868984,1.39877282936857,,,,,,,,,,,,,,,,,-1.79813450626433
1964-01-01,4.07539995402596,4.06768609859902,0.00771385542693425,1.67945341939128,,,,,,,,,,,,,,,,,-2.12621631402596
1964-04-01,4.00068765661134,4.01144658832237,-0.0107589317110336,1.86659315718168,,,,,,,,,,,,,,,,,-1.97562135261134
1964-07-01,4.07176709923609,4.09348555137908,-0.0217184521429815,2.05428862759652,,,,,,,,,,,,,,,,,-1.93879409923609
1964-10-01,3.85628306768042,3.89477621740768,-0.0384931497272604,2.04239255924392,,,,,,,,,,,,,,,,,-1.27581454268042
1965-01-01,4.17380057290249,4.19762315459376,-0.0238225816912693,2.30787941015069,,,,,,,,,,,,,,,,,-1.26830583790249
1965-04-01,4.16441385388112,4.19835526554049,-0.0339414116593692,2.46915466328915,,,,,,,,,,,,,,,,,-1.16279603188112
1965-07-01,4.3789689759897,4.41565597400768,-0.0366869980179773,2.69840371144289,,Signal-to-noise Ratios,,,,Log Likelihood,,,,,,,,,,,-1.4118276579897
1965-10-01,4.57525401788007,4.61106932997579,-0.0358153120957212,3.04393551981934,,lambda_g,0.0535600751516372,,,-533.009585613004,,,,,,,,,,,-1.59055920088007
1966-01-01,4.79317053732438,4.8058673992286,-0.0126968619042179,3.54297578020885,,lambda_z,0.0292032791054359,,,,,,,,,,,,,,-1.51920339632438
