rstar,g,z,output gap
01.01.1961,5.21685637242767,5.20278832502736,0.0140680474003081,-4.05451881616227
01.04.1961,5.58285304067175,5.55530726280848,0.0275457778632721,-3.99281327522237
01.07.1961,5.45781761125639,5.42741744230484,0.030400168951546,-3.26736363555517
01.10.1961,5.31802381740783,5.2945225239863,0.0235012934215295,-2.50255971072022
01.01.1962,5.05052523343295,5.02631895193795,0.0242062814949982,-1.52993632058133
01.04.1962,4.47787370632306,4.46589937948111,0.0119743268419527,-0.733652488414123
01.07.1962,4.30673304689939,4.30174967384662,0.00498337305276777,-0.271482481903718
01.10.1962,3.85745442754671,3.87648314997842,-0.0190287224317116,-0.0239272192554836
01.01.1963,3.82509101794691,3.83699181631758,-0.0119007983706659,0.24233664859571
01.04.1963,3.79830458902404,3.805879944671,-0.00757535564696047,0.515576135716287
01.07.1963,4.08597017490072,4.08162969805876,0.00434047684195944,0.900453494462795
01.10.1963,3.87420646329385,3.86357135147543,0.0106351118184173,1.30831603126376
01.01.1964,4.12083232378143,4.10820192921893,0.0126303945625037,1.56177814698583
01.04.1964,4.04086864226417,4.05134694262129,-0.0104783003571112,1.72995395378109
01.07.1964,4.11170532441664,4.13458051703533,-0.0228751926186848,1.89438322916283
01.10.1964,3.88458836482317,3.93148118513522,-0.0468928203120475,1.88024646796669
01.01.1965,4.21143451839047,4.23597695870596,-0.0245424403154967,2.13147495632097
01.04.1965,4.19691139161507,4.23404890946548,-0.037137517850411,2.28779090663954
01.07.1965,4.4137203389652,4.45051857218273,-0.036798233217527,2.50496651686285
01.10.1965,4.61092879843788,4.64350175001218,-0.0325729515743026,2.84653151152929
01.01.1966,4.8311491630163,4.83289579242571,-0.00174662940941605,3.36326692371131
01.04.1966,4.65428997980187,4.60292318145626,0.0513667983456147,3.70849114564146
01.07.1966,4.63930120252831,4.57168959087505,0.0676116116532607,3.59725210822626
01.10.1966,4.6298926853747,4.54924132593468,0.0806513594400168,3.41700218576148
01.01.1967,4.56200584232299,4.55901041592777,0.00299542639521837,2.86620386584775
01.04.1967,4.3733660487344,4.38780289004764,-0.0144368413132409,2.52958996644941
01.07.1967,4.41143066068802,4.38590375350411,0.0255269071839069,2.50673757205982
01.10.1967,4.37187657587092,4.3178446983562,0.054031877514728,2.56872665968933
01.01.1968,4.58246605277993,4.47263636103899,0.109829691740941,2.94068630518939
01.04.1968,4.64784283887083,4.51919633696872,0.128646501902117,3.31286798114138
01.07.1968,4.51960553541052,4.41647177467693,0.10313376073359,3.37275026029749
01.10.1968,4.37634514771757,4.28525483761925,0.0910903100983191,3.25648520280652
01.01.1969,4.45519402234719,4.39424382660317,0.0609501957440152,3.13000370291888
01.04.1969,4.30183855682962,4.24476229783482,0.0570762589947997,3.04540132649117
01.07.1969,4.24716874306861,4.21761981943278,0.0295489236358383,2.69947097409158
01.10.1969,4.01549201443984,4.01002867117136,0.00546334326847467,2.09771779558514
01.01.1970,3.88278438117794,3.92092206578874,-0.0381376846108077,1.2645525163432
01.04.1970,3.83211463103621,3.8782085457655,-0.0460939147292841,0.613116597474232
01.07.1970,3.8953516770214,3.94908701747098,-0.0537353404495748,0.196428147439633
01.10.1970,3.62145024506257,3.60218438323845,0.0192658618241238,0.00647825015300896
01.01.1971,3.995926733483,3.96436358821161,0.0315631452713868,0.0500526008075894
01.04.1971,3.78551197739304,3.80510091916673,-0.019588941773688,0.249616035487634
01.07.1971,3.60291424154589,3.71782710533694,-0.114912863791054,0.311246829468018
01.10.1971,3.247894448011,3.55395421558412,-0.30605976757312,-0.0441420181871308
01.01.1972,3.45059206373929,3.66987572343147,-0.219283659692182,0.530513704878672
01.04.1972,3.5282068656337,3.83568363603458,-0.307476770400885,0.83684754502633
01.07.1972,3.41757914674833,3.7307565077186,-0.313177360970273,1.31814586003952
01.10.1972,3.45145838363685,3.81275366082193,-0.361295277185073,1.53241426320062
01.01.1973,3.67650908434049,4.02684775679606,-0.350338672455576,2.00044333814299
01.04.1973,3.8566856768475,3.96037533685481,-0.103689660007316,2.96708128923819
01.07.1973,3.63416825392483,3.70881266103229,-0.0746444071074687,2.74859224516422
01.10.1973,3.81846605818415,3.81792026504021,0.000545793143948037,2.40079802039656
01.01.1974,3.72584039014233,3.59399467671202,0.13184571343031,1.9744370035919
01.04.1974,4.0596779834767,3.57668674762222,0.482991235854483,2.17817510671534
01.07.1974,4.07236474058058,3.33449030765776,0.737874432922812,2.08426514323855
01.10.1974,3.945620447776,3.2630964549999,0.682523992776096,1.0906099961644
01.01.1975,3.47136502934116,3.02053070449498,0.450834324846182,-0.264564674003282
01.04.1975,3.25325040730842,3.07663341148823,0.176616995820193,-1.17597495896291
01.07.1975,3.22353736055275,3.17017511535171,0.0533622452010448,-0.971743729910031
01.10.1975,3.17218683052513,3.12387855028043,0.0483082802447053,-0.210478847331274
01.01.1976,3.25497768441946,3.24844422148453,0.00653346293493527,0.532622925657279
01.04.1976,2.93953355070798,3.10350862980315,-0.163975079095175,0.802127771600453
01.07.1976,2.88215011933985,2.95404735337565,-0.0718972340357966,1.50014182238181
01.10.1976,2.82044778610147,2.88962722034798,-0.0691794342465088,1.80552894995378
01.01.1977,2.899774907347,2.91116076871349,-0.0113858613664891,2.27232164593977
01.04.1977,3.00995115276653,3.06143288123439,-0.051481728467867,2.64989538140719
01.07.1977,3.12674693927083,3.14677386535345,-0.0200269260826178,3.31905833443489
01.10.1977,2.78350441478695,2.94130348895801,-0.15779907417106,3.25962855051341
01.01.1978,2.68506637158365,2.85865107396194,-0.173584702378282,3.21608764849736
