Date,rstar,g,z,output gap,,All results are output from the Stage 3 model.,,,,,,,,,Standard Errors,Date,y*,r*,g,,rrgap
1961-01-01,5.28085317545308,5.26672079232062,0.0141323831324627,-4.13162269589054,,Parameter Point Estimates,,,,,,,,,,,,,,,-3.46026551345308
1961-04-01,5.79128383471158,5.76012623507403,0.0311575996375455,-4.25285635371029,,a_1,a_2,a_3,b_1,b_2,sigma_1,sigma_2,sigma_4,a_1 + a_2,,,,,,,-3.91891765571158
1961-07-01,5.74733405048662,5.71020804392195,0.0371260065646645,-3.67800551305299,,1.57399181209394,-0.636112422249326,-0.0442028346122836,0.667591221252019,0.0875508328450756,0.349591834614629,0.785215114355296,0.573230441212574,0.937879389844611,,,,,,,-3.91964862748662
1961-10-01,5.65392510902685,5.62230883620392,0.0316162728229245,-3.04140019096883,,,,,,,,,,,,,,,,,-3.74043178402685
1962-01-01,5.33195964516637,5.30103479991796,0.030924845248409,-2.04985456035217,,,,,,,,,,,,,,,,,-3.61624603616637
1962-04-01,4.67820621626265,4.66675762718912,0.0114485890735351,-1.1552226637848,,,,,,,,,,,,,,,,,-3.01694808026265
1962-07-01,4.50088670285792,4.49865208050298,0.00223462235493967,-0.72439169000927,,,,,,,,,,,,,,,,,-2.73402916585792
1962-10-01,4.01658335694077,4.04992541536947,-0.0333420584286966,-0.442852980734529,,,,,,,,,,,,,,,,,-2.19500519394077
1963-01-01,3.98365843619478,4.00799442557363,-0.0243359893788523,-0.217978091552595,,,,,,,,,,,,,,,,,-2.12650422519478
1963-04-01,3.95504219803065,3.97359555282939,-0.0185533547987391,0.0212193263637346,,,,,,,,,,,,,,,,,-2.09101786703065
1963-07-01,4.28324630022041,4.27515011203932,0.00809618818109564,0.277887591693002,,,,,,,,,,,,,,,,,-2.04261569622041
1963-10-01,4.02188476791031,4.01449051493673,0.00739425297357942,0.776896300351723,,,,,,,,,,,,,,,,,-1.98420136891031
1964-01-01,4.30510270030176,4.28190071660643,0.023201983695335,0.913877509859503,,,,,,,,,,,,,,,,,-2.35591906030176
1964-04-01,4.21648355206718,4.22460719619746,-0.00812364413027455,1.06811720122892,,,,,,,,,,,,,,,,,-2.19141724806718
1964-07-01,4.29916611861621,4.31690605831138,-0.0177399396951707,1.1688080706806,,,,,,,,,,,,,,,,,-2.16619311861621
1964-10-01,4.04242551997397,4.10246450159251,-0.0600389816185413,1.18952723329232,,,,,,,,,,,,,,,,,-1.46195699497397
1965-01-01,4.40737880748354,4.41557414356386,-0.00819533608031303,1.33170317696238,,,,,,,,,,,,,,,,,-1.50188407248354
1965-04-01,4.37941451912113,4.40322064605635,-0.0238061269352203,1.50380968675279,,,,,,,,,,,,,,,,,-1.37779669712113
1965-07-01,4.61052611944107,4.61685182689064,-0.00632570744957083,1.67765821102341,,Signal-to-noise Ratios,,,,Log Likelihood,,,,,,,,,,,-1.64338480144107
1965-10-01,4.81387481959677,4.79889771673537,0.0149771028614059,2.00842983133566,,lambda_g,0.0535600751516372,,,-540.327103171589,,,,,,,,,,,-1.82918000259677
