Date,rstar,g,z,output gap,,All results are output from the Stage 3 model.,,,,,,,,,Standard Errors,Date,y*,r*,g,,rrgap
1964-04-01,4.07844608028645,4.09956555170522,-0.0211194714187673,1.54734252609626,,,,,,,,,,,,,,,,,-2.05337977628645
1964-07-01,4.15104116834977,4.18386230784211,-0.0328211394923391,1.69995860196957,,,,,,,,,,,,,,,,,-2.01806816834977
1964-10-01,3.90507011102045,3.97735668400215,-0.0722865729816991,1.69740329891306,,,,,,,,,,,,,,,,,-1.32460158602045
1965-01-01,4.25455796554855,4.2827449477462,-0.0281869821976505,1.9256807760537,,,,,,,,,,,,,,,,,-1.34906323054855
1965-04-01,4.23418066390408,4.27834442444816,-0.0441637605440777,2.08557418424323,,,,,,,,,,,,,,,,,-1.23256284190408
1965-07-01,4.46155792074898,4.49368749143371,-0.0321295706847292,2.29333650607782,,Signal-to-noise Ratios,,,,Log Likelihood,,,,,,,,,,,-1.49441660274898
1965-10-01,4.66804937953895,4.68391455970007,-0.0158651801611123,2.63213091974774,,lambda_g,0.0535600751516372,,,-536.483771312005,,,,,,,,,,,-1.68335456253895
1966-01-01,4.90350923489716,4.86748404496868,0.0360251899284752,3.15527216398596,,lambda_z,0.0354149068433706,,,,,,,,,,,,,,-1.62954209389716
1966-04-01,4.72084796156965,4.6250854184235,0.0957625431461496,3.54932424275796,,,,,,,,,,,,,,,,,-1.55967655256965
1966-07-01,4.70618094856876,4.58946218355839,0.116718765010373,3.4531341473363,,,,,,,,,,,,,,,,,-1.52893486456876
1966-10-01,4.69846082403239,4.56442039093039,0.134040433102002,3.28142142765648,,State vector: [y_{t}* y_{t-1}* y_{t-2}* g_{t-1} g_{t-2} z_{t-1} z_{t-2}],,,,,,,,,,,,,,,-1.88819167303239
1967-01-01,4.61022007705243,4.58095688684875,0.0292631902036828,2.70784921599511,,Initial State Vector,,,,,,,,,,,,,,,-2.64754732705243
1967-04-01,4.40819185470983,4.41094831487159,-0.00275646016176447,2.37368826229272,,811.208017567492,810.047349359143,808.886775905172,1.16066820834941,1.1605734539712,0,0,,,,,,,,,-3.18223238570983
1967-07-01,4.46263523590892,4.40870605848238,0.0539291774265399,2.34493512888764,,,,,,,,,,,,,,,,,-3.41955055590892
1967-10-01,4.43319504884956,4.34168798498608,0.0915070638634768,2.40001394170088,,Initial Covariance Matrix,,,,,,,,,,,,,,,-3.23625955184956
1968-01-01,4.67566759975301,4.49628674156126,0.179380858191752,2.75532830747647,,0.729285332599586,0.2,0,0.200941912743521,0.2,0,0,,,,,,,,,-3.40828719075301
1968-04-01,4.75344611054169,4.54350538448231,0.209940726059382,3.11708753746007,,0.2,0.2,0,0,0,0,0,,,,,,,,,-2.69885023654169
1968-07-01,4.61313035928448,4.44276389953248,0.170366459751996,3.17335521311975,,0,0,0.2,0,0,0,0,,,,,,,,,-2.80472657528448
1968-10-01,4.46018751524968,4.31195837633006,0.148229138919621,3.06147217199828,,0.200941912743521,0,0,0.200941912743521,0.2,0,0,,,,,,,,,-2.83385717424968
1969-01-01,4.5375116834648,4.42430778086404,0.113203902600768,2.91021887006752,,0.2,0,0,0.2,0.2,0,0,,,,,,,,,-2.1699023304648
1969-04-01,4.3761990360065,4.2742560573046,0.101942978701901,2.83526779028659,,0,0,0,0,0,0.230573856068673,0.2,,,,,,,,,-0.110699911006501
1969-07-01,4.31011748359323,4.24701210714007,0.0631053764531655,2.4892638700037,,0,0,0,0,0,0.2,0.2,,,,,,,,,0.640114068406766
1969-10-01,4.05577155024074,4.03615957615507,0.0196119740856644,1.91544067580821,,,,,,,,,,,,,,,,,0.840694357759264
1970-01-01,3.8995427703796,3.94553887965582,-0.0459961092762172,1.09418335502642,,,,,,,,,,,,,,,,,0.577455914620401
1970-04-01,3.84119289335064,3.89958323782957,-0.0583903444789247,0.458451691661253,,,,,,,,,,,,,,,,,-0.0469952763506458
1970-07-01,3.90387538613467,3.96859847084288,-0.0647230847082151,0.0426079203098197,,,,,,,,,,,,,,,,,-1.34667366813467
1970-10-01,3.63919093426439,3.61473803325995,0.0244529010044375,-0.0901594887247938,,,,,,,,,,,,,,,,,-2.54443588326439
1971-01-01,4.04031261975415,3.97934424732422,0.0609683724299348,-0.0888021044075913,,,,,,,,,,,,,,,,,-4.93056614075415
1971-04-01,3.80889321059779,3.82717255224623,-0.0182793416484423,0.0886830641798042,,,,,,,,,,,,,,,,,-3.96659752759779
1971-07-01,3.59418175849923,3.75145234451591,-0.157270586016688,0.0995984835146828,,,,,,,,,,,,,,,,,-2.61841454549923
1971-10-01,3.16575133163416,3.60369039628792,-0.437939064653754,-0.324739846011312,,,,,,,,,,,,,,,,,-2.13486799963417
1972-01-01,3.41175538856555,3.7154862549741,-0.303730866408545,0.253614277171891,,,,,,,,,,,,,,,,,-3.34702411056555
1972-04-01,3.46750347733614,3.88788772421505,-0.420384246878919,0.506798132284075,,,,,,,,,,,,,,,,,-2.14697611633614
1972-07-01,3.35217578996441,3.78209299160531,-0.429917201640899,0.994114565311747,,,,,,,,,,,,,,,,,-1.37596719596441
1972-10-01,3.37230651031966,3.86480642487506,-0.492499914555408,1.19008173348288,,,,,,,,,,,,,,,,,-1.02171554231966
1973-01-01,3.61096807352852,4.07437988075908,-0.463411807230567,1.65511513975036,,,,,,,,,,,,,,,,,0.493370285471483
1973-04-01,3.87991424151449,3.98570748832707,-0.105793246812587,2.73568612016641,,,,,,,,,,,,,,,,,0.944403940485512
1973-07-01,3.65129503657233,3.72492102763529,-0.0736259910629614,2.58214445035526,,,,,,,,,,,,,,,,,3.65378857542767
1973-10-01,3.8628245016354,3.82168602247216,0.0411384791632451,2.28578426275715,,,,,,,,,,,,,,,,,2.0522371743646
1974-01-01,3.80295671733181,3.58132868120919,0.221628036122627,1.96418240598359,,,,,,,,,,,,,,,,,0.364206113668187
1974-04-01,4.268984729018,3.538843692703,0.730141036315007,2.30798341212665,,,,,,,,,,,,,,,,,0.953393823981996
1974-07-01,4.36757116835992,3.28019756121997,1.08737360713995,2.3322260172481,,,,,,,,,,,,,,,,,0.327292623640079
1974-10-01,4.21377510163195,3.21310432722107,1.00067077441088,1.33025561323097,,,,,,,,,,,,,,,,,-3.66337242863195
1975-01-01,3.64030077675815,2.98915489709642,0.651145879661735,-0.0960257492242818,,,,,,,,,,,,,,,,,-6.65771438975815
1975-04-01,3.32881131971559,3.07322949312432,0.255581826591267,-1.15569070977938,,,,,,,,,,,,,,,,,-6.36131995671559
1975-07-01,3.27097156775753,3.18774966551966,0.0832219022378711,-1.06616316437032,,,,,,,,,,,,,,,,,-4.18327751075753
1975-10-01,3.22847444087139,3.15159129586573,0.0768831450056631,-0.352052851295184,,,,,,,,,,,,,,,,,-4.13882455987139
1976-01-01,3.3089743541814,3.28421856879144,0.0247557853899558,0.334747356246339,,,,,,,,,,,,,,,,,-4.4196618241814
1976-04-01,2.92590430879806,3.15190990689268,-0.226005598094622,0.541710505270089,,,,,,,,,,,,,,,,,-3.32188832679806
1976-07-01,2.9036645087466,2.99889135418647,-0.0952268454398761,1.26906805412102,,,,,,,,,,,,,,,,,-3.2689276027466
1976-10-01,2.84480699383837,2.93558238835534,-0.0907753945169646,1.56858276301841,,,,,,,,,,,,,,,,,-3.58886245883837
1977-01-01,2.95262370539402,2.95510011310849,-0.00247640771447127,2.04016312002534,,,,,,,,,,,,,,,,,-4.07977923639402
1977-04-01,3.05878947210467,3.10897596499685,-0.0501864928921795,2.3782080246948,,,,,,,,,,,,,,,,,-3.98285554110467
1977-07-01,3.19639907231688,3.19305185987175,0.00334721244512223,3.04178567384906,,,,,,,,,,,,,,,,,-3.51231964031688
1977-10-01,2.79293981317821,2.99449893860863,-0.201559125430413,2.95273716699546,,,,,,,,,,,,,,,,,-2.24471286117821
1978-01-01,2.68776888673155,2.91157203112183,-0.22380314439028,2.91022737782987,,,,,,,,,,,,,,,,,-1.76144777973155
1978-04-01,3.39549604252898,3.44361312945485,-0.0481170869258706,3.53511143257208,,,,,,,,,,,,,,,,,-2.08208297552898
1978-07-01,3.30887757861607,3.38949524465791,-0.0806176660418384,3.90176290526699,,,,,,,,,,,,,,,,,-1.15570761561607
1978-10-01,3.42309000230118,3.4517169778064,-0.0286269755052179,4.14938643519235,,,,,,,,,,,,,,,,,0.0400676636988164
1979-01-01,3.00243057421344,3.38353047668418,-0.38109990247074,3.30632915996966,,,,,,,,,,,,,,,,,1.19958154778656
1979-04-01,3.33861446799675,3.27656770964918,0.0620467583475667,3.7414941122903,,,,,,,,,,,,,,,,,0.520522981003252
1979-07-01,3.28137854299904,3.37992665372691,-0.0985481107278709,2.91071639283837,,,,,,,,,,,,,,,,,1.30991156000096
1979-10-01,3.3978002052448,3.34430145894086,0.0534987463039385,2.71183852849003,,,,,,,,,,,,,,,,,3.9343383257552
1980-01-01,3.67617985461618,3.33437945491197,0.341800399704214,2.64877614204431,,,,,,,,,,,,,,,,,4.34390580438382
1980-04-01,3.15976544919698,2.98068230797801,0.179083141218966,1.29236761126128,,,,,,,,,,,,,,,,,2.02077887680302
1980-07-01,3.21576869575483,3.03413242809015,0.181636267664678,0.161481752564328,,,,,,,,,,,,,,,,,-1.63591870875483
1980-10-01,3.71341518700613,3.3176639276699,0.395751259336225,0.118015676811979,,,,,,,,,,,,,,,,,4.48253618499387
1981-01-01,3.85203000943254,3.55034987433058,0.301680135101956,-0.0802293741363655,,,,,,,,,,,,,,,,,5.44921365756746
1981-04-01,3.32583376557366,3.33172253198132,-0.00588876640765318,-1.03733189787829,,,,,,,,,,,,,,,,,7.75721252242634
1981-07-01,3.44578313369163,3.5404559783871,-0.0946728446954724,-1.86002921992042,,,,,,,,,,,,,,,,,7.77807139630837
1981-10-01,3.09267915886503,3.32706302437641,-0.234383865511387,-2.95663846640628,,,,,,,,,,,,,,,,,4.02506173913497
1982-01-01,2.56427655020771,3.09357111427371,-0.529294564065995,-4.58475908231242,,,,,,,,,,,,,,,,,6.01129536679229
1982-04-01,2.58396125663212,3.20386801692838,-0.619906760296267,-5.58710864110185,,,,,,,,,,,,,,,,,6.88002335136788
1982-07-01,2.61902768095176,3.07390326849532,-0.454875587543558,-5.88420320144337,,,,,,,,,,,,,,,,,3.04125726604824
1982-10-01,2.51550404346116,3.02806537854315,-0.512561335081987,-6.46104679015912,,,,,,,,,,,,,,,,,1.58553489853884
1983-01-01,2.66046781817794,3.13719987964004,-0.476732061462096,-6.41105485234391,,,,,,,,,,,,,,,,,0.894439007822057
1983-04-01,2.56517082201285,3.36416174262691,-0.79899092061406,-6.53937858439565,,,,,,,,,,,,,,,,,1.72907643198715
1983-07-01,3.11186251841037,3.38423410313232,-0.272371584721955,-4.77421373263439,,,,,,,,,,,,,,,,,1.99610014758963
1983-10-01,2.87503417799951,3.5176817734572,-0.642647595457689,-4.74180499463955,,,,,,,,,,,,,,,,,2.78708507400049
1984-01-01,3.08586571634762,3.57995625793461,-0.494090541586996,-3.79529392971688,,,,,,,,,,,,,,,,,3.16258011765238
1984-04-01,3.3192143238012,3.61973427235002,-0.30051994854882,-2.91169276049084,,,,,,,,,,,,,,,,,3.4983000111988
1984-07-01,3.15852161520189,3.59047992229255,-0.431958307090653,-2.89013368304722,,,,,,,,,,,,,,,,,5.17816744179811
1984-10-01,3.00962867692053,3.59120898182316,-0.581580304902637,-3.17959866002855,,,,,,,,,,,,,,,,,3.02407680007947
1985-01-01,3.47454385437958,3.5721486383783,-0.0976047839987255,-2.35206172643586,,,,,,,,,,,,,,,,,1.33623753362042
1985-04-01,3.25877073205178,3.59908978371754,-0.340319051665759,-2.83763390136073,,,,,,,,,,,,,,,,,1.24302940094822
1985-07-01,3.49186183736173,3.68112378506301,-0.189261947701279,-2.42962213708688,,,,,,,,,,,,,,,,,0.89822673163827
1985-10-01,3.23843327135922,3.63343443075249,-0.395001159393274,-2.64986964175705,,,,,,,,,,,,,,,,,1.36885147264078
1986-01-01,3.42762698229165,3.59141182555948,-0.163784843267825,-2.10038231249598,,,,,,,,,,,,,,,,,1.15068838670835
1986-04-01,3.10820667974186,3.52109191039537,-0.412885230653509,-2.53368228185923,,,,,,,,,,,,,,,,,0.664781473258141
1986-07-01,3.09038932076454,3.53023935746586,-0.439850036701316,-2.54453141276792,,,,,,,,,,,,,,,,,0.251325876235459
1986-10-01,3.08695534425218,3.43490114013817,-0.347945795885992,-2.28409406760647,,,,,,,,,,,,,,,,,0.224320462747823
1987-01-01,2.93610518641691,3.40712761142911,-0.471022425012193,-2.42772930048466,,,,,,,,,,,,,,,,,0.775608626583086
1987-04-01,3.21366001277775,3.39354388425082,-0.179883871473069,-1.74126101070499,,,,,,,,,,,,,,,,,0.679072102222253
1987-07-01,3.21521324875911,3.36596016249416,-0.150746913735043,-1.54668044394964,,,,,,,,,,,,,,,,,0.675146928240888
1987-10-01,3.50740783489087,3.47835586495747,0.0290519699334035,-1.00942959812369,,,,,,,,,,,,,,,,,0.266519586109129
1988-01-01,3.40591741890505,3.37402493196612,0.0318924869389296,-0.83243125231138,,,,,,,,,,,,,,,,,-0.243300813905048
1988-04-01,3.67693725393795,3.41765325742647,0.259283996511488,-0.282428777647624,,,,,,,,,,,,,,,,,-0.220638556937954
1988-07-01,3.60612715438483,3.3421953887927,0.263931765592128,-0.164859218837023,,,,,,,,,,,,,,,,,0.499877473615175
1988-10-01,3.70832800530394,3.42268726664295,0.285640738660994,-0.0541742631343141,,,,,,,,,,,,,,,,,0.836596978696056
1989-01-01,3.70977935310733,3.44175193199233,0.268027421114997,-0.0186198416073466,,,,,,,,,,,,,,,,,1.79369884389267
1989-04-01,3.54543623906122,3.44773364658989,0.0977025924713312,-0.379610978715391,,,,,,,,,,,,,,,,,2.57179585093878
1989-07-01,3.38492254414611,3.47365867608714,-0.0887361319410348,-0.886811556280463,,,,,,,,,,,,,,,,,2.41535060585389
1989-10-01,3.36100588597781,3.38749545432095,-0.026489568343146,-1.03861194029651,,,,,,,,,,,,,,,,,2.12137584202219
1990-01-01,3.66311799029873,3.45963387860721,0.203484111691524,-0.852318828813509,,,,,,,,,,,,,,,,,1.35745478270127
1990-04-01,3.64698562437941,3.39121511521803,0.255770509161379,-0.938467944105241,,,,,,,,,,,,,,,,,1.1590792296206
1990-07-01,3.49953837399856,3.29128368762627,0.208254686372294,-1.27882104950652,,,,,,,,,,,,,,,,,0.952628740001436
1990-10-01,3.07063375787108,3.04475340205748,0.0258803558135927,-2.01626961566137,,,,,,,,,,,,,,,,,0.997253702128923
1991-01-01,2.89517029735223,2.89789659622052,-0.00272629886829643,-2.54268684671797,,,,,,,,,,,,,,,,,0.00848004764777333
1991-04-01,2.88848041767276,2.96134160343563,-0.0728611857628741,-2.9057631606729,,,,,,,,,,,,,,,,,-0.25837316367276
1991-07-01,2.92569724269176,2.8966996663279,0.0289975763638592,-2.67799742867157,,,,,,,,,,,,,,,,,-0.419373262691755
1991-10-01,2.78966999317289,2.80597478718058,-0.0163047940076878,-2.65675973287284,,,,,,,,,,,,,,,,,-1.11759188917289
1992-01-01,2.85191405219103,2.85407984474007,-0.00216579254904182,-2.39241048239637,,,,,,,,,,,,,,,,,-1.89958324319103
1992-04-01,2.8197168450355,2.84711196374892,-0.0273951187134224,-2.02617067838071,,,,,,,,,,,,,,,,,-2.0685525120355
1992-07-01,2.68979660852578,2.818510870218,-0.128714261692221,-1.74635811565747,,,,,,,,,,,,,,,,,-2.17500080352578
1992-10-01,2.74936028065098,2.78020450330636,-0.0308442226553798,-1.08790554023278,,,,,,,,,,,,,,,,,-2.40899866865098
1993-01-01,2.53384213758521,2.6069985247857,-0.0731563872004931,-0.797164343789177,,,,,,,,,,,,,,,,,-2.11530448958521
1993-04-01,2.52538548902043,2.53616662488068,-0.0107811358602509,-0.42629415577801,,,,,,,,,,,,,,,,,-2.20155119302043
1993-07-01,2.30956542410796,2.47467611075716,-0.165110686649207,-0.48083217569274,,,,,,,,,,,,,,,,,-1.88916713710796
1993-10-01,2.34323740308181,2.56481390084556,-0.221576497763743,-0.280022058114128,,,,,,,,,,,,,,,,,-1.77912184508181
1994-01-01,2.25211612056939,2.56423717209425,-0.312121051524862,-0.0744166237810759,,,,,,,,,,,,,,,,,-1.22243525856939
1994-04-01,2.45808758958131,2.61608785693301,-0.158000267351699,0.575405018531569,,,,,,,,,,,,,,,,,-0.575316620581306
1994-07-01,2.32718406289871,2.559293631034,-0.232109568135281,0.691738699519419,,,,,,,,,,,,,,,,,0.129908184101285
1994-10-01,2.36861998833694,2.63593176415798,-0.267311775821038,0.756331143597322,,,,,,,,,,,,,,,,,0.821290650663057
1995-01-01,2.28407304423458,2.57658302418083,-0.292509979946244,0.717618740144644,,,,,,,,,,,,,,,,,1.52263750376542
1995-04-01,2.27287569240246,2.54169058776913,-0.268814895366669,0.579511465254313,,,,,,,,,,,,,,,,,1.84183131359754
1995-07-01,2.29114703793579,2.63461819294978,-0.343471155013994,0.221363549044554,,,,,,,,,,,,,,,,,1.66489366506421
1995-10-01,2.3391853803057,2.67316893939644,-0.333983559090742,0.0573190113028659,,,,,,,,,,,,,,,,,1.5384674436943
1996-01-01,2.30345973845781,2.72968844083237,-0.42622870237456,-0.274143496590227,,,,,,,,,,,,,,,,,1.32785205654219
1996-04-01,2.56824366476482,2.91758819804025,-0.349344533275431,-0.14907226928392,,,,,,,,,,,,,,,,,1.04926967923518
1996-07-01,2.5816277704031,2.9374543200504,-0.355826549647298,-0.0945675719780183,,,,,,,,,,,,,,,,,1.1249353375969
1996-10-01,2.73715099153042,2.98124246832511,-0.244091476794688,0.132498257279622,,,,,,,,,,,,,,,,,0.872375173469582
1997-01-01,2.61553309312789,2.97913674794626,-0.363603654818365,-0.118775915684409,,,,,,,,,,,,,,,,,0.993584649872109
1997-04-01,2.89280608361379,3.1408115132268,-0.248005429613014,0.1225046607168,,,,,,,,,,,,,,,,,0.930991652386212
1997-07-01,2.76295277361194,3.23099637736967,-0.468043603757728,-0.170044363733837,,,,,,,,,,,,,,,,,1.29263930338806
1997-10-01,2.76621738451721,3.23182119987999,-0.465603815362776,-0.123545902820865,,,,,,,,,,,,,,,,,1.51339430048279
1998-01-01,2.78538373826048,3.27786499142742,-0.492481253166937,-0.205662481216564,,,,,,,,,,,,,,,,,1.60754985373952
