rstar,g,z,output gap
01.01.1961,5.24790297523829,5.23252969164591,0.0153732835923788,-4.08380807783931
01.04.1961,5.67046141438198,5.63909079602722,0.0313706183547676,-4.0904676662708
01.07.1961,5.56996972885514,5.53488331646565,0.0350864123894846,-3.41659175972779
01.10.1961,5.43472479466897,5.40736409407746,0.0273607005915022,-2.68373509443882
01.01.1962,5.14951016570499,5.12314221885435,0.0263679468506333,-1.7099358924105
01.04.1962,4.54612428524725,4.53915208129858,0.00697220394867603,-0.885666556193996
01.07.1962,4.3653579385427,4.36852428202709,-0.0031663434843865,-0.424146519540272
01.10.1962,3.89382304737013,3.93234107179791,-0.0385180244277753,-0.158531662786686
01.01.1963,3.85918852354711,3.88976681263436,-0.0305782890872533,0.10119368567257
01.04.1963,3.83057084953011,3.85639693111589,-0.0258260815857824,0.367902034062126
01.07.1963,4.13448510998269,4.13728964416846,-0.00280453418577114,0.722325532630066
01.10.1963,3.90710753804014,3.90906258748902,-0.0019550494488859,1.15036475512659
01.01.1964,4.16726489838047,4.15738801392892,0.00987688445155133,1.37978653469577
01.04.1964,4.07844608028645,4.09956555170522,-0.0211194714187673,1.54734252609626
01.07.1964,4.15104116834977,4.18386230784211,-0.0328211394923391,1.69995860196957
01.10.1964,3.90507011102045,3.97735668400215,-0.0722865729816991,1.69740329891306
01.01.1965,4.25455796554855,4.2827449477462,-0.0281869821976505,1.9256807760537
01.04.1965,4.23418066390408,4.27834442444816,-0.0441637605440777,2.08557418424323
01.07.1965,4.46155792074898,4.49368749143371,-0.0321295706847292,2.29333650607782
01.10.1965,4.66804937953895,4.68391455970007,-0.0158651801611123,2.63213091974774
01.01.1966,4.90350923489716,4.86748404496868,0.0360251899284752,3.15527216398596
01.04.1966,4.72084796156965,4.6250854184235,0.0957625431461496,3.54932424275796
01.07.1966,4.70618094856876,4.58946218355839,0.116718765010373,3.4531341473363
01.10.1966,4.69846082403239,4.56442039093039,0.134040433102002,3.28142142765648
01.01.1967,4.61022007705243,4.58095688684875,0.0292631902036828,2.70784921599511
01.04.1967,4.40819185470983,4.41094831487159,-0.00275646016176447,2.37368826229272
01.07.1967,4.46263523590892,4.40870605848238,0.0539291774265399,2.34493512888764
01.10.1967,4.43319504884956,4.34168798498608,0.0915070638634768,2.40001394170088
01.01.1968,4.67566759975301,4.49628674156126,0.179380858191752,2.75532830747647
01.04.1968,4.75344611054169,4.54350538448231,0.209940726059382,3.11708753746007
01.07.1968,4.61313035928448,4.44276389953248,0.170366459751996,3.17335521311975
01.10.1968,4.46018751524968,4.31195837633006,0.148229138919621,3.06147217199828
01.01.1969,4.5375116834648,4.42430778086404,0.113203902600768,2.91021887006752
01.04.1969,4.3761990360065,4.2742560573046,0.101942978701901,2.83526779028659
01.07.1969,4.31011748359323,4.24701210714007,0.0631053764531655,2.4892638700037
01.10.1969,4.05577155024074,4.03615957615507,0.0196119740856644,1.91544067580821
01.01.1970,3.8995427703796,3.94553887965582,-0.0459961092762172,1.09418335502642
01.04.1970,3.84119289335064,3.89958323782957,-0.0583903444789247,0.458451691661253
01.07.1970,3.90387538613467,3.96859847084288,-0.0647230847082151,0.0426079203098197
01.10.1970,3.63919093426439,3.61473803325995,0.0244529010044375,-0.0901594887247938
01.01.1971,4.04031261975415,3.97934424732422,0.0609683724299348,-0.0888021044075913
01.04.1971,3.80889321059779,3.82717255224623,-0.0182793416484423,0.0886830641798042
01.07.1971,3.59418175849923,3.75145234451591,-0.157270586016688,0.0995984835146828
01.10.1971,3.16575133163416,3.60369039628792,-0.437939064653754,-0.324739846011312
01.01.1972,3.41175538856555,3.7154862549741,-0.303730866408545,0.253614277171891
01.04.1972,3.46750347733614,3.88788772421505,-0.420384246878919,0.506798132284075
01.07.1972,3.35217578996441,3.78209299160531,-0.429917201640899,0.994114565311747
01.10.1972,3.37230651031966,3.86480642487506,-0.492499914555408,1.19008173348288
01.01.1973,3.61096807352852,4.07437988075908,-0.463411807230567,1.65511513975036
01.04.1973,3.87991424151449,3.98570748832707,-0.105793246812587,2.73568612016641
01.07.1973,3.65129503657233,3.72492102763529,-0.0736259910629614,2.58214445035526
01.10.1973,3.8628245016354,3.82168602247216,0.0411384791632451,2.28578426275715
01.01.1974,3.80295671733181,3.58132868120919,0.221628036122627,1.96418240598359
01.04.1974,4.268984729018,3.538843692703,0.730141036315007,2.30798341212665
01.07.1974,4.36757116835992,3.28019756121997,1.08737360713995,2.3322260172481
01.10.1974,4.21377510163195,3.21310432722107,1.00067077441088,1.33025561323097
01.01.1975,3.64030077675815,2.98915489709642,0.651145879661735,-0.0960257492242818
01.04.1975,3.32881131971559,3.07322949312432,0.255581826591267,-1.15569070977938
01.07.1975,3.27097156775753,3.18774966551966,0.0832219022378711,-1.06616316437032
01.10.1975,3.22847444087139,3.15159129586573,0.0768831450056631,-0.352052851295184
01.01.1976,3.3089743541814,3.28421856879144,0.0247557853899558,0.334747356246339
01.04.1976,2.92590430879806,3.15190990689268,-0.226005598094622,0.541710505270089
01.07.1976,2.9036645087466,2.99889135418647,-0.0952268454398761,1.26906805412102
01.10.1976,2.84480699383837,2.93558238835534,-0.0907753945169646,1.56858276301841
01.01.1977,2.95262370539402,2.95510011310849,-0.00247640771447127,2.04016312002534
01.04.1977,3.05878947210467,3.10897596499685,-0.0501864928921795,2.3782080246948
01.07.1977,3.19639907231688,3.19305185987175,0.00334721244512223,3.04178567384906
01.10.1977,2.79293981317821,2.99449893860863,-0.201559125430413,2.95273716699546
01.01.1978,2.68776888673155,2.91157203112183,-0.22380314439028,2.91022737782987
